"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.antlr.v4.runtime.atn.ParserATNSimulator.addDFAState ()","108 ms (0%)","0.0 ms (0%)","216 ms (0%)","108 ms (0%)","2"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitJunctionPredicate ()","0.0 ms (0%)","0.0 ms (0%)","5,398 ms (0%)","5,398 ms (0%)","1"
"io.micrometer.observation.Observation$Context.addHighCardinalityKeyValue ()","0.0 ms (0%)","0.0 ms (0%)","5,398 ms (0%)","5,398 ms (0%)","1"
"org.antlr.v4.runtime.dfa.DFAState.equals ()","0.0 ms (0%)","0.0 ms (0%)","108 ms (0%)","108 ms (0%)","1"
"org.antlr.v4.runtime.atn.ATNConfigSet.equals ()","0.0 ms (0%)","0.0 ms (0%)","108 ms (0%)","108 ms (0%)","1"
"io.micrometer.observation.Observation$Context.addHighCardinalityKeyValues ()","0.0 ms (0%)","0.0 ms (0%)","5,398 ms (0%)","5,398 ms (0%)","1"
"org.antlr.v4.runtime.atn.ATNConfig.equals ()","0.0 ms (0%)","0.0 ms (0%)","108 ms (0%)","108 ms (0%)","2"
"org.hibernate.query.spi.AbstractCommonQueryContract.<init> ()","0.0 ms (0%)","0.0 ms (0%)","5,398 ms (0%)","5,398 ms (0%)","1"
"org.hibernate.query.spi.AbstractSelectionQuery.<init> ()","0.0 ms (0%)","0.0 ms (0%)","5,398 ms (0%)","5,398 ms (0%)","1"
"org.hibernate.query.spi.AbstractQuery.<init> ()","0.0 ms (0%)","0.0 ms (0%)","5,398 ms (0%)","5,398 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$SqmAliasedNodePositionTracker.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.lambda$visitQuerySpec$12 ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"com.example.sns_project.service.CommentService$$Lambda$2921.0x0000000801b4d398.apply ()","0.0 ms (0%)","0.0 ms (0%)","184,321 ms (0%)","146,141 ms (0%)","112"
"com.example.sns_project.service.CommentService.lambda$getRootComments$4 ()","0.0 ms (0%)","0.0 ms (0%)","184,321 ms (0%)","146,141 ms (0%)","112"
"org.hibernate.collection.spi.PersistentSet.isEmpty ()","0.0 ms (0%)","0.0 ms (0%)","178,922 ms (0%)","140,742 ms (0%)","111"
"org.hibernate.collection.spi.AbstractPersistentCollection.readSize ()","0.0 ms (0%)","0.0 ms (0%)","178,922 ms (0%)","140,742 ms (0%)","111"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$2922.0x0000000801b4da70.doWork ()","0.0 ms (0%)","0.0 ms (0%)","178,922 ms (0%)","140,742 ms (0%)","111"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$readSize$0 ()","0.0 ms (0%)","0.0 ms (0%)","178,922 ms (0%)","140,742 ms (0%)","111"
"org.hibernate.loader.ast.internal.CollectionBatchLoaderInPredicate.initializeKeys ()","0.0 ms (0%)","0.0 ms (0%)","163,719 ms (0%)","125,539 ms (0%)","99"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunks ()","0.0 ms (0%)","0.0 ms (0%)","162,938 ms (0%)","124,758 ms (0%)","99"
"org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl.resolveJdbcValuesSource ()","0.0 ms (0%)","0.0 ms (0%)","156,858 ms (0%)","84,345 ms (0%)","51"
"org.hibernate.sql.exec.internal.JdbcExecHelper.resolveCacheMode ()","0.0 ms (0%)","0.0 ms (0%)","94.5 ms (0%)","94.5 ms (0%)","2"
"org.hibernate.internal.util.NullnessHelper.coalesceSuppliedValues ()","0.0 ms (0%)","0.0 ms (0%)","94.5 ms (0%)","94.5 ms (0%)","2"
"org.hibernate.sql.exec.internal.JdbcExecHelper$$Lambda$2169.0x00000008019352b8.get ()","0.0 ms (0%)","0.0 ms (0%)","94.5 ms (0%)","94.5 ms (0%)","1"
"org.hibernate.sql.exec.internal.JdbcExecHelper.lambda$resolveCacheMode$0 ()","0.0 ms (0%)","0.0 ms (0%)","94.5 ms (0%)","94.5 ms (0%)","1"
"org.hibernate.metamodel.mapping.internal.SimpleForeignKeyDescriptor.forEachJdbcValue ()","0.0 ms (0%)","0.0 ms (0%)","13,169 ms (0%)","13,169 ms (0%)","6"
"org.hibernate.metamodel.mapping.internal.SimpleForeignKeyDescriptor.disassemble ()","0.0 ms (0%)","0.0 ms (0%)","688 ms (0%)","688 ms (0%)","3"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$$Lambda$2142.0x000000080191fdb8.apply ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"org.hibernate.query.sqm.sql.internal.SqlAstProcessingStateImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.getConnectionForTransactionManagement ()","0.0 ms (0%)","0.0 ms (0%)","67,673 ms (0%)","15,639 ms (0%)","49"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.getPhysicalConnection ()","0.0 ms (0%)","0.0 ms (0%)","147,184 ms (0%)","46,983 ms (0%)","92"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.acquireConnectionIfNeeded ()","0.0 ms (0%)","0.0 ms (0%)","147,184 ms (0%)","46,983 ms (0%)","92"
"org.hibernate.internal.NonContextualJdbcConnectionAccess.obtainConnection ()","0.0 ms (0%)","0.0 ms (0%)","147,184 ms (0%)","46,983 ms (0%)","92"
"org.hibernate.sql.results.graph.collection.internal.AbstractImmediateCollectionInitializer.resolveInstance ()","0.0 ms (0%)","0.0 ms (0%)","5,389 ms (0%)","5,389 ms (0%)","3"
"org.hibernate.query.sqm.sql.internal.AbstractSqlAstQueryNodeProcessingStateImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"org.hibernate.query.sqm.sql.internal.SqlAstQueryPartProcessingStateImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"io.micrometer.observation.SimpleObservation.start ()","0.0 ms (0%)","0.0 ms (0%)","67,982 ms (0%)","67,982 ms (0%)","22"
"io.micrometer.common.util.StringUtils.isNotBlank ()","0.0 ms (0%)","0.0 ms (0%)","94.5 ms (0%)","94.5 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.commit ()","0.0 ms (0%)","0.0 ms (0%)","1,003,669 ms (0.2%)","403,686 ms (0.1%)","413"
"com.zaxxer.hikari.pool.HikariProxyConnection.commit ()","0.0 ms (0%)","0.0 ms (0%)","748,270 ms (0.1%)","296,579 ms (0.1%)","301"
"com.zaxxer.hikari.pool.ProxyConnection.commit ()","0.0 ms (0%)","0.0 ms (0%)","748,270 ms (0.1%)","296,579 ms (0.1%)","301"
"org.mariadb.jdbc.Connection.commit ()","0.0 ms (0%)","0.0 ms (0%)","748,270 ms (0.1%)","296,579 ms (0.1%)","301"
"org.mariadb.jdbc.client.impl.StandardClient.readResults ()","0.0 ms (0%)","0.0 ms (0%)","1,850,802 ms (0.3%)","357,210 ms (0.1%)","853"
"org.mariadb.jdbc.client.impl.StandardClient.readPacket ()","0.0 ms (0%)","0.0 ms (0%)","1,845,702 ms (0.3%)","352,111 ms (0.1%)","852"
"org.mariadb.jdbc.ServerPreparedStatement.executePipeline ()","0.0 ms (0%)","0.0 ms (0%)","19,060 ms (0%)","18,020 ms (0%)","16"
"org.mariadb.jdbc.message.client.PrepareExecutePacket.readPacket ()","0.0 ms (0%)","0.0 ms (0%)","7,244 ms (0%)","6,203 ms (0%)","10"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.flush ()","0.0 ms (0%)","0.0 ms (0%)","176,547 ms (0%)","176,547 ms (0%)","54"
"org.hibernate.sql.results.graph.collection.internal.CollectionFetch.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","2"
"org.hibernate.internal.util.collections.CollectionHelper.arrayList ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"org.hibernate.sql.ast.tree.from.FromClause.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"org.hibernate.sql.ast.tree.select.QuerySpec.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,203 ms (0%)","7,203 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.rollback ()","0.0 ms (0%)","0.0 ms (0%)","3,676 ms (0%)","3,464 ms (0%)","3"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.rollback ()","0.0 ms (0%)","0.0 ms (0%)","3,676 ms (0%)","3,464 ms (0%)","3"
"org.hibernate.engine.transaction.internal.TransactionImpl.rollback ()","0.0 ms (0%)","0.0 ms (0%)","3,676 ms (0%)","3,464 ms (0%)","3"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.drainReadBuffer ()","0.0 ms (0%)","0.0 ms (0%)","3,464 ms (0%)","3,464 ms (0%)","1"
"jakarta.servlet.http.HttpServletResponseWrapper.addHeader ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","3"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.drainReadBuffers ()","0.0 ms (0%)","0.0 ms (0%)","3,464 ms (0%)","3,464 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.impl.IndexedListSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","407 ms (0%)","407 ms (0%)","4"
"com.fasterxml.jackson.databind.ser.impl.IndexedListSerializer.serializeContents ()","0.0 ms (0%)","0.0 ms (0%)","407 ms (0%)","407 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.std.AsArraySerializerBase._findAndAddDynamic ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap.findAndAddSecondarySerializer ()","0.0 ms (0%)","0.0 ms (0%)","5,903 ms (0%)","5,903 ms (0%)","2"
"com.fasterxml.jackson.databind.SerializerProvider.findContentValueSerializer ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"com.fasterxml.jackson.databind.SerializerProvider._createUntypedSerializer ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory.createSerializer ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory._createSerializer2 ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory.findBeanOrAddOnSerializer ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory.constructBeanOrAddOnSerializer ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"org.hibernate.dialect.MySQLDialect.resolveSqlTypeDescriptor ()","0.0 ms (0%)","0.0 ms (0%)","3,464 ms (0%)","3,464 ms (0%)","1"
"io.micrometer.observation.SimpleObservation.event ()","0.0 ms (0%)","0.0 ms (0%)","63,922 ms (0%)","63,922 ms (0%)","19"
"io.micrometer.observation.SimpleObservation.notifyOnEvent ()","0.0 ms (0%)","0.0 ms (0%)","63,922 ms (0%)","63,922 ms (0%)","19"
"io.micrometer.observation.ObservationHandler$FirstMatchingCompositeObservationHandler.onEvent ()","0.0 ms (0%)","0.0 ms (0%)","63,922 ms (0%)","63,922 ms (0%)","19"
"io.micrometer.core.instrument.observation.DefaultMeterObservationHandler.onEvent ()","0.0 ms (0%)","0.0 ms (0%)","55,221 ms (0%)","55,221 ms (0%)","17"
"io.micrometer.core.instrument.Counter.increment ()","0.0 ms (0%)","0.0 ms (0%)","1,385 ms (0%)","1,385 ms (0%)","2"
"io.micrometer.prometheusmetrics.PrometheusCounter.increment ()","0.0 ms (0%)","0.0 ms (0%)","1,385 ms (0%)","1,385 ms (0%)","2"
"org.hibernate.dialect.MariaDBDialect.resolveSqlTypeDescriptor ()","0.0 ms (0%)","0.0 ms (0%)","3,464 ms (0%)","3,464 ms (0%)","1"
"com.example.sns_project.controller.CommentController.getAllChildComments ()","0.0 ms (0%)","0.0 ms (0%)","473,854 ms (0.1%)","290,764 ms (0.1%)","173"
"com.example.sns_project.service.CommentService$$SpringCGLIB$$0.getAllChildComments ()","0.0 ms (0%)","0.0 ms (0%)","468,436 ms (0.1%)","285,346 ms (0.1%)","172"
"com.example.sns_project.service.CommentService.getAllChildComments ()","0.0 ms (0%)","0.0 ms (0%)","214,229 ms (0%)","140,032 ms (0%)","84"
"org.hibernate.sql.results.jdbc.internal.ResultSetAccess.resolveType ()","0.0 ms (0%)","0.0 ms (0%)","4,362 ms (0%)","4,362 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectMapper.reader ()","0.0 ms (0%)","0.0 ms (0%)","3,464 ms (0%)","3,464 ms (0%)","1"
"org.hibernate.internal.AbstractSharedSessionContract.createNativeQuery ()","0.0 ms (0%)","0.0 ms (0%)","12,869 ms (0%)","11,184 ms (0%)","33"
"org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.lock ()","0.0 ms (0%)","0.0 ms (0%)","199 ms (0%)","199 ms (0%)","1"
"com.fasterxml.jackson.core.JsonFactory.createGenerator ()","0.0 ms (0%)","0.0 ms (0%)","3,464 ms (0%)","3,464 ms (0%)","1"
"org.hibernate.query.sql.internal.NativeQueryImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","11,277 ms (0%)","10,985 ms (0%)","9"
"org.hibernate.query.sql.internal.NativeQueryImpl.resolveParameterInterpretation ()","0.0 ms (0%)","0.0 ms (0%)","680 ms (0%)","389 ms (0%)","7"
"org.hibernate.query.internal.QueryInterpretationCacheStandardImpl.resolveNativeQueryParameters ()","0.0 ms (0%)","0.0 ms (0%)","680 ms (0%)","389 ms (0%)","7"
"org.hibernate.query.internal.QueryInterpretationCacheStandardImpl$$Lambda$2944.0x0000000801b60000.apply ()","0.0 ms (0%)","0.0 ms (0%)","680 ms (0%)","389 ms (0%)","7"
"org.hibernate.query.internal.QueryInterpretationCacheStandardImpl.lambda$resolveNativeQueryParameters$0 ()","0.0 ms (0%)","0.0 ms (0%)","680 ms (0%)","389 ms (0%)","7"
"org.hibernate.query.sql.internal.NativeQueryImpl$$Lambda$2936.0x0000000801b5fc30.apply ()","0.0 ms (0%)","0.0 ms (0%)","680 ms (0%)","389 ms (0%)","7"
"org.hibernate.query.sql.internal.NativeQueryImpl.lambda$resolveParameterInterpretation$6 ()","0.0 ms (0%)","0.0 ms (0%)","680 ms (0%)","389 ms (0%)","7"
"org.hibernate.engine.query.internal.NativeQueryInterpreterStandardImpl.recognizeParameters ()","0.0 ms (0%)","0.0 ms (0%)","680 ms (0%)","389 ms (0%)","7"
"org.hibernate.query.sql.internal.ParameterParser.parse ()","0.0 ms (0%)","0.0 ms (0%)","680 ms (0%)","389 ms (0%)","7"
"org.hibernate.query.sql.internal.NativeQueryImpl.doList ()","0.0 ms (0%)","0.0 ms (0%)","153,479 ms (0%)","80,967 ms (0%)","50"
"org.hibernate.query.sql.internal.NativeQueryImpl.resolveSelectQueryPlan ()","0.0 ms (0%)","0.0 ms (0%)","3,600 ms (0%)","3,600 ms (0%)","2"
"org.hibernate.engine.internal.StatefulPersistenceContext.addEntry ()","0.0 ms (0%)","0.0 ms (0%)","33,784 ms (0%)","33,784 ms (0%)","19"
"com.example.sns_project.service.CommentService$$Lambda$2981.0x0000000801b6a6b0.accept ()","0.0 ms (0%)","0.0 ms (0%)","1,487 ms (0%)","1,487 ms (0%)","3"
"com.example.sns_project.service.CommentService.lambda$getAllChildComments$5 ()","0.0 ms (0%)","0.0 ms (0%)","1,487 ms (0%)","1,487 ms (0%)","3"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._mapAbstractCollectionType ()","0.0 ms (0%)","0.0 ms (0%)","3,655 ms (0%)","3,655 ms (0%)","2"
"org.hibernate.query.sqm.tree.predicate.SqmComparisonPredicate.<init> ()","0.0 ms (0%)","0.0 ms (0%)","5,125 ms (0%)","5,125 ms (0%)","3"
"org.hibernate.query.sqm.tree.predicate.SqmJunctionPredicate.copy ()","0.0 ms (0%)","0.0 ms (0%)","4,625 ms (0%)","4,625 ms (0%)","4"
"org.hibernate.event.internal.EntityState.getEntityState ()","0.0 ms (0%)","0.0 ms (0%)","7,748 ms (0%)","7,748 ms (0%)","3"
"org.hibernate.jpa.spi.NativeQueryTupleTransformer$NativeTupleImpl.get ()","0.0 ms (0%)","0.0 ms (0%)","1,384 ms (0%)","1,384 ms (0%)","2"
"org.hibernate.event.internal.DefaultPersistEventListener.entityState ()","0.0 ms (0%)","0.0 ms (0%)","7,748 ms (0%)","7,748 ms (0%)","3"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.populateRemoteAddr ()","0.0 ms (0%)","0.0 ms (0%)","4,409 ms (0%)","4,409 ms (0%)","1"
"org.apache.tomcat.util.net.SocketWrapperBase.getRemoteAddr ()","0.0 ms (0%)","0.0 ms (0%)","4,409 ms (0%)","4,409 ms (0%)","1"
"org.hibernate.internal.util.collections.IdentityMap$IdentityKey.hashCode ()","0.0 ms (0%)","0.0 ms (0%)","7,383 ms (0%)","7,383 ms (0%)","3"
"org.hibernate.jpa.spi.NativeQueryTupleTransformer$NativeTupleImpl.getElements ()","0.0 ms (0%)","0.0 ms (0%)","201 ms (0%)","201 ms (0%)","1"
"org.hibernate.persister.entity.AbstractEntityPersister.getIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","9,293 ms (0%)","9,293 ms (0%)","5"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.checkId ()","0.0 ms (0%)","0.0 ms (0%)","9,293 ms (0%)","9,293 ms (0%)","5"
"org.hibernate.internal.SessionImpl.getPersistenceContext ()","0.0 ms (0%)","0.0 ms (0%)","3,088 ms (0%)","3,088 ms (0%)","2"
"org.hibernate.sql.results.graph.entity.internal.AbstractBatchEntitySelectFetchInitializer.getExistingInitializedInstance ()","0.0 ms (0%)","0.0 ms (0%)","3,670 ms (0%)","3,670 ms (0%)","4"
"org.hibernate.internal.AbstractSharedSessionContract.createCriteriaQuery ()","0.0 ms (0%)","0.0 ms (0%)","29,814 ms (0%)","29,814 ms (0%)","12"
"org.hibernate.query.sqm.internal.QuerySqmImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","29,814 ms (0%)","29,814 ms (0%)","12"
"org.hibernate.query.sqm.tree.select.SqmSelectStatement.resolveParameters ()","0.0 ms (0%)","0.0 ms (0%)","10,009 ms (0%)","10,009 ms (0%)","3"
"org.hibernate.query.sqm.internal.SqmUtil.resolveParameters ()","0.0 ms (0%)","0.0 ms (0%)","10,009 ms (0%)","10,009 ms (0%)","3"
"org.hibernate.query.sqm.internal.SqmUtil$CriteriaParameterCollector.makeResolution ()","0.0 ms (0%)","0.0 ms (0%)","201 ms (0%)","201 ms (0%)","1"
"org.hibernate.query.sqm.internal.SqmUtil$ParameterResolutionsImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","201 ms (0%)","201 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer.resolveInstance ()","0.0 ms (0%)","0.0 ms (0%)","3,670 ms (0%)","3,670 ms (0%)","4"
"org.hibernate.query.internal.ParameterMetadataImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","8,678 ms (0%)","8,678 ms (0%)","2"
"org.hibernate.query.sql.internal.NativeQueryImpl$ParameterInterpretationImpl.toParameterMetadata ()","0.0 ms (0%)","0.0 ms (0%)","5,197 ms (0%)","5,197 ms (0%)","1"
"jakarta.servlet.ServletRequestWrapper.getAttribute ()","0.0 ms (0%)","0.0 ms (0%)","5,408 ms (0%)","5,408 ms (0%)","10"
"org.apache.catalina.connector.RequestFacade.getAttribute ()","0.0 ms (0%)","0.0 ms (0%)","5,408 ms (0%)","5,408 ms (0%)","3"
"org.apache.catalina.connector.Request.getAttribute ()","0.0 ms (0%)","0.0 ms (0%)","5,408 ms (0%)","5,408 ms (0%)","3"
"org.apache.coyote.http11.Http11InputBuffer.parseRequestLine ()","0.0 ms (0%)","0.0 ms (0%)","17,684 ms (0%)","17,684 ms (0%)","15"
"com.example.sns_project.controller.CommentController.createComment ()","0.0 ms (0%)","0.0 ms (0%)","251,580 ms (0%)","145,236 ms (0%)","100"
"com.example.sns_project.service.CommentService$$SpringCGLIB$$0.createComment ()","0.0 ms (0%)","0.0 ms (0%)","251,580 ms (0%)","145,236 ms (0%)","100"
"com.example.sns_project.service.CommentService.createComment ()","0.0 ms (0%)","0.0 ms (0%)","134,099 ms (0%)","94,052 ms (0%)","53"
"com.example.sns_project.service.UserService$$SpringCGLIB$$0.findById ()","0.0 ms (0%)","0.0 ms (0%)","35,607 ms (0%)","19,400 ms (0%)","14"
"com.example.sns_project.service.UserService.findById ()","0.0 ms (0%)","0.0 ms (0%)","29,812 ms (0%)","13,605 ms (0%)","13"
"org.hibernate.query.hql.internal.QuerySplitter.findUnmappedPolymorphicReference ()","0.0 ms (0%)","0.0 ms (0%)","5,488 ms (0%)","5,488 ms (0%)","2"
"org.hibernate.query.hql.internal.QuerySplitter.split ()","0.0 ms (0%)","0.0 ms (0%)","5,488 ms (0%)","5,488 ms (0%)","2"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.afterCompletion ()","0.0 ms (0%)","0.0 ms (0%)","254,688 ms (0%)","106,384 ms (0%)","114"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.resetConnection ()","0.0 ms (0%)","0.0 ms (0%)","254,688 ms (0%)","106,384 ms (0%)","114"
"org.mariadb.jdbc.util.log.Slf4JLogger.debug ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"ch.qos.logback.classic.Logger.debug ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"ch.qos.logback.classic.Logger.filterAndLog_0_Or3Plus ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"io.micrometer.core.instrument.binder.logging.MetricsTurboFilter.decide ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"ch.qos.logback.classic.Logger.getEffectiveLevel ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"com.example.sns_project.controller.PostController.likePost ()","0.0 ms (0%)","0.0 ms (0%)","430,635 ms (0.1%)","276,665 ms (0.1%)","193"
"com.example.sns_project.service.PostService$$SpringCGLIB$$0.likePost ()","0.0 ms (0%)","0.0 ms (0%)","430,635 ms (0.1%)","276,665 ms (0.1%)","193"
"com.example.sns_project.service.PostService.likePost ()","0.0 ms (0%)","0.0 ms (0%)","208,950 ms (0%)","175,125 ms (0%)","83"
"org.hibernate.query.sqm.internal.AbstractSqmSelectionQuery.buildSelectQueryPlan ()","0.0 ms (0%)","0.0 ms (0%)","5,488 ms (0%)","5,488 ms (0%)","2"
"org.mariadb.jdbc.client.impl.PrepareCache.get ()","0.0 ms (0%)","0.0 ms (0%)","12,530 ms (0%)","12,530 ms (0%)","3"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.buildCacheableSqmInterpretation ()","0.0 ms (0%)","0.0 ms (0%)","63,779 ms (0%)","63,779 ms (0%)","24"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.translate ()","0.0 ms (0%)","0.0 ms (0%)","33,599 ms (0%)","33,599 ms (0%)","11"
"org.hibernate.query.sqm.tree.select.SqmSelectStatement.accept ()","0.0 ms (0%)","0.0 ms (0%)","43,407 ms (0%)","43,407 ms (0%)","13"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitSelectStatement ()","0.0 ms (0%)","0.0 ms (0%)","33,599 ms (0%)","33,599 ms (0%)","22"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitQueryPart ()","0.0 ms (0%)","0.0 ms (0%)","33,599 ms (0%)","33,599 ms (0%)","11"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitQueryPart ()","0.0 ms (0%)","0.0 ms (0%)","43,407 ms (0%)","43,407 ms (0%)","13"
"org.hibernate.query.sqm.tree.select.SqmQuerySpec.accept ()","0.0 ms (0%)","0.0 ms (0%)","43,407 ms (0%)","43,407 ms (0%)","13"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitQuerySpec ()","0.0 ms (0%)","0.0 ms (0%)","33,599 ms (0%)","33,599 ms (0%)","22"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitFromClause ()","0.0 ms (0%)","0.0 ms (0%)","3,993 ms (0%)","3,993 ms (0%)","3"
"org.hibernate.query.sqm.tree.from.SqmFromClause.visitRoots ()","0.0 ms (0%)","0.0 ms (0%)","3,993 ms (0%)","3,993 ms (0%)","3"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$$Lambda$2145.0x0000000801925398.accept ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeFromClauseRoot ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeJoins ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeExplicitJoins ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.query.sqm.tree.domain.AbstractSqmFrom.visitSqmJoins ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$$Lambda$2148.0x0000000801925a30.accept ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.lambda$consumeExplicitJoins$38 ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeExplicitJoin ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeAttributeJoin ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
"org.hibernate.metamodel.mapping.internal.ToOneAttributeMapping.createTableGroupJoin ()","0.0 ms (0%)","0.0 ms (0%)","3,900 ms (0%)","3,900 ms (0%)","2"
