"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.apache.coyote.http11.Http11InputBuffer$SocketInputBuffer.doRead ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"org.apache.coyote.http11.filters.IdentityInputFilter.doRead ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"org.apache.coyote.http11.Http11InputBuffer.doRead ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"com.example.sns_project.controller.PostController.likePost ()","0.0 ms (0%)","0.0 ms (0%)","3,729,676 ms (0.2%)","28,514 ms (0%)","1,558"
"com.example.sns_project.service.PostService$$SpringCGLIB$$0.likePost ()","0.0 ms (0%)","0.0 ms (0%)","3,729,676 ms (0.2%)","28,514 ms (0%)","1,558"
"org.apache.coyote.Request.doRead ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"com.example.sns_project.controller.CommentController.getRootComments ()","0.0 ms (0%)","0.0 ms (0%)","7,433,456 ms (0.5%)","55,934 ms (0.1%)","3,011"
"com.example.sns_project.service.CommentService$$SpringCGLIB$$0.getRootComments ()","0.0 ms (0%)","0.0 ms (0%)","7,433,456 ms (0.5%)","55,934 ms (0.1%)","3,011"
"org.apache.catalina.connector.InputBuffer.realReadBytes ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"com.example.sns_project.controller.PostController.getPopularPosts ()","0.0 ms (0%)","0.0 ms (0%)","7,281,053 ms (0.4%)","14,454 ms (0%)","2,928"
"com.example.sns_project.service.PostService$$SpringCGLIB$$0.getPopularPosts ()","0.0 ms (0%)","0.0 ms (0%)","7,279,863 ms (0.4%)","13,264 ms (0%)","2,928"
"org.apache.catalina.connector.InputBuffer.checkByteBufferEof ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"com.example.sns_project.controller.AuthController.login ()","0.0 ms (0%)","0.0 ms (0%)","8,743,098 ms (0.5%)","1,391,668 ms (1.6%)","3,021"
"com.example.sns_project.service.AuthService.login ()","0.0 ms (0%)","0.0 ms (0%)","8,743,098 ms (0.5%)","1,391,668 ms (1.6%)","3,021"
"org.apache.catalina.connector.InputBuffer.readByte ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"org.apache.catalina.connector.CoyoteInputStream.read ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"org.apache.coyote.http11.Http11InputBuffer.addActiveFilter ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"org.apache.coyote.http11.Http11Processor.prepareInputFilters ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"org.apache.coyote.http11.Http11Processor.prepareRequest ()","0.0 ms (0%)","0.0 ms (0%)","608 ms (0%)","608 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl.release ()","0.0 ms (0%)","0.0 ms (0%)","492 ms (0%)","492 ms (0%)","1"
"org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.release ()","0.0 ms (0%)","0.0 ms (0%)","492 ms (0%)","492 ms (0%)","1"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.finishUp ()","0.0 ms (0%)","0.0 ms (0%)","492 ms (0%)","492 ms (0%)","1"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.releaseStatements ()","0.0 ms (0%)","0.0 ms (0%)","492 ms (0%)","492 ms (0%)","1"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.release ()","0.0 ms (0%)","0.0 ms (0%)","492 ms (0%)","492 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.hasSerializerFor ()","0.0 ms (0%)","0.0 ms (0%)","293 ms (0%)","293 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectMapper.canSerialize ()","0.0 ms (0%)","0.0 ms (0%)","293 ms (0%)","293 ms (0%)","1"
"org.jboss.logging.Logger.logv ()","0.0 ms (0%)","0.0 ms (0%)","293 ms (0%)","293 ms (0%)","1"
"org.hibernate.query.spi.AbstractSelectionQuery.getSingleResult ()","0.0 ms (0%)","0.0 ms (0%)","7,367,155 ms (0.4%)","17,449 ms (0%)","3,063"
"org.hibernate.query.spi.AbstractSelectionQuery.list ()","0.0 ms (0%)","0.0 ms (0%)","7,498,133 ms (0.5%)","63,436 ms (0.1%)","3,225"
"org.hibernate.query.sqm.internal.QuerySqmImpl.doList ()","0.0 ms (0%)","0.0 ms (0%)","7,481,275 ms (0.5%)","53,261 ms (0.1%)","3,204"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.performList ()","0.0 ms (0%)","0.0 ms (0%)","7,479,481 ms (0.5%)","51,468 ms (0.1%)","3,202"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.withCacheableSqmInterpretation ()","0.0 ms (0%)","0.0 ms (0%)","7,479,481 ms (0.5%)","51,468 ms (0.1%)","3,202"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan$$Lambda$2120.0x0000000801914f38.interpret ()","0.0 ms (0%)","0.0 ms (0%)","7,470,521 ms (0.5%)","42,507 ms (0%)","3,197"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.lambda$new$2 ()","0.0 ms (0%)","0.0 ms (0%)","7,470,521 ms (0.5%)","42,507 ms (0%)","3,197"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor.list ()","0.0 ms (0%)","0.0 ms (0%)","8,284,514 ms (0.5%)","725,977 ms (0.8%)","8,600"
"org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","8,284,514 ms (0.5%)","725,977 ms (0.8%)","4,300"
"org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.next ()","0.0 ms (0%)","0.0 ms (0%)","7,661,855 ms (0.5%)","108,599 ms (0.1%)","3,451"
"org.hibernate.sql.results.jdbc.internal.AbstractJdbcValues.next ()","0.0 ms (0%)","0.0 ms (0%)","7,661,855 ms (0.5%)","108,599 ms (0.1%)","3,451"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.processNext ()","0.0 ms (0%)","0.0 ms (0%)","7,661,855 ms (0.5%)","108,599 ms (0.1%)","3,451"
"org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.getResultSet ()","0.0 ms (0%)","0.0 ms (0%)","7,668,013 ms (0.5%)","109,475 ms (0.1%)","3,458"
"org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","7,668,013 ms (0.5%)","109,475 ms (0.1%)","3,458"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor$$Lambda$2149.0x0000000801926d30.apply ()","0.0 ms (0%)","0.0 ms (0%)","7,345,172 ms (0.4%)","4,039 ms (0%)","3,063"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor.lambda$list$0 ()","0.0 ms (0%)","0.0 ms (0%)","7,345,172 ms (0.4%)","4,039 ms (0%)","3,063"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.prepareQueryStatement ()","0.0 ms (0%)","0.0 ms (0%)","7,345,172 ms (0.4%)","4,039 ms (0%)","3,063"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$StatementPreparationTemplate.prepareStatement ()","0.0 ms (0%)","0.0 ms (0%)","7,345,172 ms (0.4%)","4,039 ms (0%)","3,063"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$5.doPrepare ()","0.0 ms (0%)","0.0 ms (0%)","7,344,162 ms (0.4%)","3,029 ms (0%)","3,062"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.connection ()","0.0 ms (0%)","0.0 ms (0%)","7,342,754 ms (0.4%)","1,621 ms (0%)","3,061"
"org.jboss.logging.DelegatingBasicLogger.tracev ()","0.0 ms (0%)","0.0 ms (0%)","293 ms (0%)","293 ms (0%)","1"
"com.example.sns_project.controller.CommentController.getAllChildComments ()","0.0 ms (0%)","0.0 ms (0%)","7,305,527 ms (0.4%)","27,894 ms (0%)","2,998"
"com.example.sns_project.service.CommentService$$SpringCGLIB$$0.getAllChildComments ()","0.0 ms (0%)","0.0 ms (0%)","7,305,527 ms (0.4%)","27,894 ms (0%)","2,998"
"org.apache.tomcat.util.net.Acceptor.run ()","0.0 ms (0%)","0.0 ms (0%)","298,137 ms (0%)","1,751 ms (0%)","1"
"org.apache.tomcat.util.net.NioEndpoint.serverSocketAccept ()","0.0 ms (0%)","0.0 ms (0%)","296,385 ms (0%)","0.0 ms (0%)","6"
"io.micrometer.core.instrument.Meter$Id.hashCode ()","0.0 ms (0%)","0.0 ms (0%)","410 ms (0%)","410 ms (0%)","1"
"io.netty.util.internal.ThreadExecutorMap$2.run ()","0.0 ms (0%)","0.0 ms (0%)","298,137 ms (0%)","12,669 ms (0%)","1"
"io.netty.util.concurrent.SingleThreadEventExecutor$4.run ()","0.0 ms (0%)","0.0 ms (0%)","298,137 ms (0%)","12,669 ms (0%)","1"
"io.netty.channel.nio.NioEventLoop.run ()","0.0 ms (0%)","0.0 ms (0%)","298,137 ms (0%)","12,669 ms (0%)","1"
"io.netty.channel.nio.NioEventLoop.select ()","0.0 ms (0%)","0.0 ms (0%)","287,190 ms (0%)","1,722 ms (0%)","13"
"io.netty.channel.nio.SelectedSelectionKeySetSelector.select ()","0.0 ms (0%)","0.0 ms (0%)","287,190 ms (0%)","1,722 ms (0%)","13"
"io.jsonwebtoken.impl.Base64Codec.decode ()","0.0 ms (0%)","0.0 ms (0%)","410 ms (0%)","410 ms (0%)","1"
"io.jsonwebtoken.impl.Base64UrlCodec.decode ()","0.0 ms (0%)","0.0 ms (0%)","410 ms (0%)","410 ms (0%)","1"
"com.example.sns_project.controller.PostController.unlikePost ()","0.0 ms (0%)","0.0 ms (0%)","2,677,557 ms (0.2%)","713,879 ms (0.8%)","850"
"com.example.sns_project.service.PostService$$SpringCGLIB$$0.unlikePost ()","0.0 ms (0%)","0.0 ms (0%)","2,677,557 ms (0.2%)","713,879 ms (0.8%)","850"
"io.jsonwebtoken.impl.AbstractTextCodec.decodeToString ()","0.0 ms (0%)","0.0 ms (0%)","410 ms (0%)","410 ms (0%)","1"
"com.example.sns_project.controller.CommentController.createComment ()","0.0 ms (0%)","0.0 ms (0%)","1,756,991 ms (0.1%)","11,461 ms (0%)","756"
"com.example.sns_project.service.CommentService$$SpringCGLIB$$0.createComment ()","0.0 ms (0%)","0.0 ms (0%)","1,756,991 ms (0.1%)","11,461 ms (0%)","756"
"com.example.sns_project.model.Comment.addChildComment ()","0.0 ms (0%)","0.0 ms (0%)","498 ms (0%)","0.0 ms (0%)","1"
"org.hibernate.collection.internal.CustomCollectionTypeSemantics.instantiateWrapper ()","0.0 ms (0%)","0.0 ms (0%)","710 ms (0%)","710 ms (0%)","1"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.consumeExplicitJoins ()","0.0 ms (0%)","0.0 ms (0%)","896 ms (0%)","896 ms (0%)","3"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.consumeJoins ()","0.0 ms (0%)","0.0 ms (0%)","896 ms (0%)","896 ms (0%)","2"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.consumeFromClauseRoot ()","0.0 ms (0%)","0.0 ms (0%)","896 ms (0%)","896 ms (0%)","2"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker$$Lambda$2108.0x00000008019076f0.accept ()","0.0 ms (0%)","0.0 ms (0%)","896 ms (0%)","896 ms (0%)","2"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitFromClause ()","0.0 ms (0%)","0.0 ms (0%)","896 ms (0%)","896 ms (0%)","2"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitQuerySpec ()","0.0 ms (0%)","0.0 ms (0%)","896 ms (0%)","896 ms (0%)","2"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitSelectStatement ()","0.0 ms (0%)","0.0 ms (0%)","896 ms (0%)","896 ms (0%)","2"
"com.example.sns_project.service.CommentService$$Lambda$2956.0x0000000801b7f3c8.apply ()","0.0 ms (0%)","0.0 ms (0%)","21,446 ms (0%)","7,566 ms (0%)","28"
"com.example.sns_project.service.CommentService.lambda$getRootComments$4 ()","0.0 ms (0%)","0.0 ms (0%)","21,446 ms (0%)","7,566 ms (0%)","28"
"com.example.sns_project.service.CommentService.buildCommentHierarchy ()","0.0 ms (0%)","0.0 ms (0%)","21,446 ms (0%)","7,566 ms (0%)","28"
"org.hibernate.collection.spi.PersistentSet.isEmpty ()","0.0 ms (0%)","0.0 ms (0%)","21,446 ms (0%)","7,566 ms (0%)","28"
"org.hibernate.collection.spi.AbstractPersistentCollection.readSize ()","0.0 ms (0%)","0.0 ms (0%)","21,446 ms (0%)","7,566 ms (0%)","28"
"org.hibernate.collection.spi.AbstractPersistentCollection.withTemporarySessionIfNeeded ()","0.0 ms (0%)","0.0 ms (0%)","778,691 ms (0%)","668,959 ms (0.8%)","1,666"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$2967.0x0000000801b80000.doWork ()","0.0 ms (0%)","0.0 ms (0%)","21,446 ms (0%)","7,566 ms (0%)","28"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$readSize$0 ()","0.0 ms (0%)","0.0 ms (0%)","21,446 ms (0%)","7,566 ms (0%)","28"
"org.hibernate.collection.spi.AbstractPersistentCollection.read ()","0.0 ms (0%)","0.0 ms (0%)","752,578 ms (0%)","659,532 ms (0.8%)","910"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$2171.0x0000000801940a40.doWork ()","0.0 ms (0%)","0.0 ms (0%)","778,691 ms (0%)","668,959 ms (0.8%)","1,019"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$initialize$3 ()","0.0 ms (0%)","0.0 ms (0%)","778,691 ms (0%)","668,959 ms (0.8%)","1,019"
"org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener ()","0.0 ms (0%)","0.0 ms (0%)","1,096,428 ms (0.1%)","936,138 ms (1.1%)","1,575"
"org.hibernate.internal.SessionImpl$$Lambda$2172.0x00000008019410c8.accept ()","0.0 ms (0%)","0.0 ms (0%)","777,128 ms (0%)","667,396 ms (0.8%)","1,017"
"org.hibernate.persister.collection.AbstractCollectionPersister.initialize ()","0.0 ms (0%)","0.0 ms (0%)","776,022 ms (0%)","666,290 ms (0.8%)","1,015"
"org.hibernate.loader.ast.internal.AbstractCollectionBatchLoader.load ()","0.0 ms (0%)","0.0 ms (0%)","776,022 ms (0%)","666,290 ms (0.8%)","1,014"
"org.hibernate.loader.ast.internal.CollectionBatchLoaderInPredicate.initializeKeys ()","0.0 ms (0%)","0.0 ms (0%)","575,226 ms (0%)","491,276 ms (0.6%)","732"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunks ()","0.0 ms (0%)","0.0 ms (0%)","575,226 ms (0%)","491,276 ms (0.6%)","730"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunk ()","0.0 ms (0%)","0.0 ms (0%)","575,226 ms (0%)","491,276 ms (0.6%)","730"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","322,840 ms (0%)","105,436 ms (0.1%)","408"
"com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","322,840 ms (0%)","105,436 ms (0.1%)","408"
"org.mariadb.jdbc.ClientPreparedStatement.executeQuery ()","0.0 ms (0%)","0.0 ms (0%)","322,840 ms (0%)","105,436 ms (0.1%)","408"
"org.mariadb.jdbc.ClientPreparedStatement.executeInternal ()","0.0 ms (0%)","0.0 ms (0%)","328,783 ms (0%)","105,436 ms (0.1%)","415"
"org.mariadb.jdbc.client.impl.StandardClient.execute ()","0.0 ms (0%)","0.0 ms (0%)","468,238 ms (0%)","154,818 ms (0.2%)","763"
"org.mariadb.jdbc.client.impl.StandardClient.readResponse ()","0.0 ms (0%)","0.0 ms (0%)","393,821 ms (0%)","75,583 ms (0.1%)","501"
"org.mariadb.jdbc.client.impl.StandardClient.readPacket ()","0.0 ms (0%)","0.0 ms (0%)","392,707 ms (0%)","74,469 ms (0.1%)","500"
"org.mariadb.jdbc.client.socket.impl.PacketReader.readReusablePacket ()","0.0 ms (0%)","0.0 ms (0%)","294,879 ms (0%)","12,930 ms (0%)","374"
"org.hibernate.query.sqm.tree.jpa.ParameterCollector.collectParameters ()","0.0 ms (0%)","0.0 ms (0%)","896 ms (0%)","896 ms (0%)","2"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.getTask ()","0.0 ms (0%)","0.0 ms (0%)","13,031,406 ms (0.8%)","6,373 ms (0%)","9,669"
"org.apache.tomcat.util.threads.TaskQueue.poll ()","0.0 ms (0%)","0.0 ms (0%)","13,031,406 ms (0.8%)","6,373 ms (0%)","19,338"
"org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.end ()","0.0 ms (0%)","0.0 ms (0%)","306 ms (0%)","306 ms (0%)","2"
"org.hibernate.collection.spi.PersistentSet.remove ()","0.0 ms (0%)","0.0 ms (0%)","539,793 ms (0%)","481,822 ms (0.6%)","619"
"org.hibernate.collection.spi.AbstractPersistentCollection.readElementExistence ()","0.0 ms (0%)","0.0 ms (0%)","539,700 ms (0%)","481,230 ms (0.6%)","619"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$3193.0x0000000801bc3420.doWork ()","0.0 ms (0%)","0.0 ms (0%)","539,700 ms (0%)","481,230 ms (0.6%)","619"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$readElementExistence$2 ()","0.0 ms (0%)","0.0 ms (0%)","539,700 ms (0%)","481,230 ms (0.6%)","619"
"org.hibernate.sql.results.internal.StandardRowReader.readRow ()","0.0 ms (0%)","0.0 ms (0%)","462,692 ms (0%)","462,692 ms (0.5%)","575"
"org.hibernate.sql.results.internal.StandardRowReader.coordinateInitializers ()","0.0 ms (0%)","0.0 ms (0%)","452,141 ms (0%)","452,141 ms (0.5%)","562"
"org.hibernate.sql.results.graph.collection.internal.AbstractCollectionInitializer.resolveInstance ()","0.0 ms (0%)","0.0 ms (0%)","101,483 ms (0%)","101,483 ms (0.1%)","127"
"org.hibernate.engine.internal.StatefulPersistenceContext.addUninitializedCollection ()","0.0 ms (0%)","0.0 ms (0%)","76,649 ms (0%)","76,649 ms (0.1%)","96"
"org.antlr.v4.runtime.CommonToken.getText ()","0.0 ms (0%)","0.0 ms (0%)","291 ms (0%)","291 ms (0%)","1"
"org.antlr.v4.runtime.tree.TerminalNodeImpl.getText ()","0.0 ms (0%)","0.0 ms (0%)","291 ms (0%)","291 ms (0%)","1"
"com.fasterxml.jackson.databind.type.TypeFactory.constructSpecializedType ()","0.0 ms (0%)","0.0 ms (0%)","708 ms (0%)","708 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._mapAbstractMapType ()","0.0 ms (0%)","0.0 ms (0%)","708 ms (0%)","708 ms (0%)","1"
"com.fasterxml.jackson.databind.DeserializationContext.findNonContextualValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","2,313 ms (0%)","2,313 ms (0%)","4"
"org.hibernate.engine.transaction.internal.TransactionImpl.commit ()","0.0 ms (0%)","0.0 ms (0%)","346,683 ms (0%)","264,639 ms (0.3%)","455"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit ()","0.0 ms (0%)","0.0 ms (0%)","346,683 ms (0%)","264,639 ms (0.3%)","455"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.commit ()","0.0 ms (0%)","0.0 ms (0%)","107,688 ms (0%)","30,461 ms (0%)","130"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.afterCompletion ()","0.0 ms (0%)","0.0 ms (0%)","46,244 ms (0%)","19,406 ms (0%)","55"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.resetConnection ()","0.0 ms (0%)","0.0 ms (0%)","45,842 ms (0%)","19,004 ms (0%)","54"
"com.zaxxer.hikari.pool.HikariProxyConnection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","77,869 ms (0%)","39,412 ms (0%)","98"
"com.zaxxer.hikari.pool.ProxyConnection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","77,869 ms (0%)","39,412 ms (0%)","98"
"org.mariadb.jdbc.Connection.setAutoCommit ()","0.0 ms (0%)","0.0 ms (0%)","77,869 ms (0%)","39,412 ms (0%)","98"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeInstance ()","0.0 ms (0%)","0.0 ms (0%)","207,533 ms (0%)","207,533 ms (0.2%)","261"
"org.hibernate.sql.results.graph.DomainResultAssembler.assemble ()","0.0 ms (0%)","0.0 ms (0%)","154,987 ms (0%)","154,987 ms (0.2%)","194"
"org.hibernate.sql.results.graph.basic.BasicResultAssembler.assemble ()","0.0 ms (0%)","0.0 ms (0%)","154,893 ms (0%)","154,893 ms (0.2%)","193"
"org.hibernate.sql.results.graph.basic.BasicResultAssembler.extractRawValue ()","0.0 ms (0%)","0.0 ms (0%)","151,008 ms (0%)","151,008 ms (0.2%)","188"
"org.hibernate.type.descriptor.jdbc.TimestampJdbcType$2.doExtract ()","0.0 ms (0%)","0.0 ms (0%)","51,996 ms (0%)","51,996 ms (0.1%)","62"
"org.hibernate.type.descriptor.java.LocalDateTimeJavaType.wrap ()","0.0 ms (0%)","0.0 ms (0%)","3,585 ms (0%)","3,585 ms (0%)","12"
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer._findCustomDeser ()","0.0 ms (0%)","0.0 ms (0%)","2,313 ms (0%)","2,313 ms (0%)","4"
"com.zaxxer.hikari.pool.HikariProxyConnection.commit ()","0.0 ms (0%)","0.0 ms (0%)","60,483 ms (0%)","9,970 ms (0%)","75"
"com.zaxxer.hikari.pool.ProxyConnection.commit ()","0.0 ms (0%)","0.0 ms (0%)","60,483 ms (0%)","9,970 ms (0%)","75"
"org.mariadb.jdbc.Connection.commit ()","0.0 ms (0%)","0.0 ms (0%)","60,483 ms (0%)","9,970 ms (0%)","75"
"com.zaxxer.hikari.pool.HikariProxyResultSet.getTimestamp ()","0.0 ms (0%)","0.0 ms (0%)","48,411 ms (0%)","48,411 ms (0.1%)","56"
"org.mariadb.jdbc.client.result.Result.getTimestamp ()","0.0 ms (0%)","0.0 ms (0%)","48,411 ms (0%)","48,411 ms (0.1%)","56"
"org.mariadb.jdbc.client.result.rowdecoder.TextRowDecoder.decodeTimestamp ()","0.0 ms (0%)","0.0 ms (0%)","46,300 ms (0%)","46,300 ms (0.1%)","54"
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer.resolve ()","0.0 ms (0%)","0.0 ms (0%)","2,916 ms (0%)","2,916 ms (0%)","5"
"org.apache.tomcat.util.http.parser.TokenList.parseTokenList ()","0.0 ms (0%)","0.0 ms (0%)","2,584 ms (0%)","2,584 ms (0%)","3"
"org.apache.tomcat.util.http.ValuesEnumerator.nextElement ()","0.0 ms (0%)","0.0 ms (0%)","1,388 ms (0%)","1,388 ms (0%)","2"
"org.apache.tomcat.util.buf.MessageBytes.toStringType ()","0.0 ms (0%)","0.0 ms (0%)","2,492 ms (0%)","2,492 ms (0%)","2"
"org.apache.tomcat.util.buf.ByteChunk.toString ()","0.0 ms (0%)","0.0 ms (0%)","2,492 ms (0%)","2,492 ms (0%)","4"
"org.apache.tomcat.util.buf.StringCache.toString ()","0.0 ms (0%)","0.0 ms (0%)","2,492 ms (0%)","2,492 ms (0%)","2"
"com.fasterxml.jackson.databind.DeserializationContext.findContextualValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","2,916 ms (0%)","2,916 ms (0%)","5"
"com.example.sns_project.service.PostService.getPopularPosts ()","0.0 ms (0%)","0.0 ms (0%)","39,073 ms (0%)","7,887 ms (0%)","45"
"com.fasterxml.jackson.databind.deser.std.MapDeserializer.createContextual ()","0.0 ms (0%)","0.0 ms (0%)","2,916 ms (0%)","2,916 ms (0%)","5"
"com.fasterxml.jackson.databind.DeserializationContext.handleSecondaryContextualization ()","0.0 ms (0%)","0.0 ms (0%)","2,916 ms (0%)","2,916 ms (0%)","5"
"org.apache.tomcat.util.net.SocketBufferHandler.<init> ()","0.0 ms (0%)","0.0 ms (0%)","492 ms (0%)","492 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectMapper.readTree ()","0.0 ms (0%)","0.0 ms (0%)","1,980 ms (0%)","1,980 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectMapper._readTreeAndClose ()","0.0 ms (0%)","0.0 ms (0%)","1,980 ms (0%)","1,980 ms (0%)","2"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextToken ()","0.0 ms (0%)","0.0 ms (0%)","3,274 ms (0%)","3,274 ms (0%)","3"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nextTokenNotInObject ()","0.0 ms (0%)","0.0 ms (0%)","1,388 ms (0%)","1,388 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser._parseUnsignedNumber ()","0.0 ms (0%)","0.0 ms (0%)","1,388 ms (0%)","1,388 ms (0%)","1"
"org.hibernate.internal.SessionImpl.getContextEntityIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","905 ms (0%)","905 ms (0%)","1"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback ()","0.0 ms (0%)","0.0 ms (0%)","227,273 ms (0%)","222,455 ms (0.3%)","311"
"org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.beforeTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","227,273 ms (0%)","222,455 ms (0.3%)","311"
"org.hibernate.internal.SessionImpl.beforeTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","227,273 ms (0%)","222,455 ms (0.3%)","311"
"org.hibernate.internal.SessionImpl.flushBeforeTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","227,273 ms (0%)","222,455 ms (0.3%)","311"
"org.hibernate.internal.SessionImpl.managedFlush ()","0.0 ms (0%)","0.0 ms (0%)","227,273 ms (0%)","222,455 ms (0.3%)","311"
"org.hibernate.internal.SessionImpl.doFlush ()","0.0 ms (0%)","0.0 ms (0%)","227,273 ms (0%)","222,455 ms (0.3%)","311"
"org.hibernate.internal.SessionImpl$$Lambda$2637.0x0000000801b37428.accept ()","0.0 ms (0%)","0.0 ms (0%)","227,273 ms (0%)","222,455 ms (0.3%)","311"
"org.hibernate.event.internal.DefaultFlushEventListener.onFlush ()","0.0 ms (0%)","0.0 ms (0%)","227,273 ms (0%)","222,455 ms (0.3%)","311"
"org.hibernate.event.internal.AbstractFlushingEventListener.flushEverythingToExecutions ()","0.0 ms (0%)","0.0 ms (0%)","179,298 ms (0%)","179,298 ms (0.2%)","393"
"org.hibernate.event.internal.AbstractFlushingEventListener.flushEntities ()","0.0 ms (0%)","0.0 ms (0%)","91,027 ms (0%)","91,027 ms (0.1%)","127"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.onFlushEntity ()","0.0 ms (0%)","0.0 ms (0%)","84,623 ms (0%)","84,623 ms (0.1%)","117"
